Test run for /home/usr/code/fibonacci-experiment/librarytest/bin/release/net6.0/librarytest.dll (.NETCoreApp,Version=v6.0)
Microsoft (R) Test Execution Command Line Tool Version 17.1.0
Copyright (c) Microsoft Corporation.  All rights reserved.

Starting test execution, please wait...
A total of 1 test files matched the specified pattern.
5367.825282308657465495608532;313715
6514.8293824079850280723643169;311753
4934.0072639225181598062953995;302599
5000.796116504854368932038835;303393
4970.757382039573820395738204;304352
4982.8698964046313223644119439;304697
4974.4638517618469015795868773;303757
4990.0285714285714285714285714;303890
5031.3060790273556231003039514;304019
5032.1121921556704165399817574;303981
5025.1037104622871046228710462;304095
5026.7700940248710949347892023;303358
4990.7328313253012048192771084;301205
5004.9249547920433996383363472;301376
5039.271411338962605548854041;301552
5084.0956127080181543116490166;302530
5041.2070111816258688425506195;302310
5006.5696125907990314769975787;302552
5011.4629349470499243570347958;302570
5004.2236006051437216338880484;302561
5009.5947989114000604777744179;302429
5012.5937783147085472666868016;301946
4968.8046427494724148326801326;301531
4983.4995472381527316631451856;301816
5006.8582202111613876319758673;301633
4989.1518072289156626506024096;301201
4979.9445449065702230259192285;301364
4981.5310615199034981905910736;301550
5005.3673407787503773015393903;301829
5017.3900452488687782805429864;301647
5026.5589743589743589743589744;301666
5061.8889224268035013582855418;301903
5042.1018685955394816154309825;301322
5057.3593844296922148461074231;301770
5047.782136391068195534097767;301700
5064.0012113870381586917019988;302887
5017.3380536306116300090388671;301203
5003.5102347983142685129440096;301078
5002.217863608931804465902233;301686
5022.281950333131435493640218;302813
4990.0846640554383850557396806;301307
4967.6484610742305371152685576;301752
4997.7996983408748114630467572;301628
5040.8388654194327097163548582;301654
5042.5402714932126696832579186;301743
5058.2616173808086904043452022;301665
5035.0836100211288862058557199;301759
5039.3242917420132610006027728;301374
5050.3011757612300271329514622;301447
5045.2287522603978300180831826;301378
5019.2212496226984606097192877;301831
5029.824645977704127749322085;301325
5019.5535122098281579740729575;301445
5052.3395657418576598311218335;301488
5147.3220700152207001522070015;304469
5087.0317700453857791225416036;302513
5071.5641800060404711567502265;302001
5082.8059250302297460701330109;302309
5095.3595880036352620418055135;302910
5081.7173518742442563482466747;302240
5082.6215235792019347037484885;302287
5066.4764492753623188405797101;301892
5072.485955904560555723346421;302073
5066.8819087888855330715795832;301937
5068.6858780929390464695232348;301761
5054.1225416036308623298033283;302667
5036.0697885196374622356495468;301947
5025.5161582603443068559347629;302052
5032.2666666666666666666666667;301609
5038.0096472716309918601145614;301469
5066.4767371601208459214501511;302086
5060.7083333333333333333333333;301923
5059.4365942028985507246376812;301892
5073.1516616314199395770392749;302098
5143.4513783701908512571947895;302920
5061.8717561858780929390464695;301733
5049.0449336550060313630880579;301505
5049.4583584791792395896197948;301708
5046.0573671497584541062801932;301979
5066.7163141993957703927492447;302067
5088.6407854984894259818731118;302118
5093.9528985507246376811594203;301855
5073.5434258142340168878166466;301544
5076.7864253393665158371040724;301725
5071.3702140488393126318962918;301392
5085.0657418576598311218335344;301590
5075.905552202776101388050694;301779
5057.9660558726344247521778312;300288
5067.0426810940787496242861437;300585
5067.0622931086367739993981342;300912
5070.2566185318892900120336943;300757
5058.8540914560770156438026474;300865
5062.9969843184559710494571773;301484
5065.2794694000602954476936991;301459
5078.156353757923332327195895;301841
5101.6208774583963691376701967;302577
5074.7978883861236802413273002;301643
5077.9351041352248717174766073;301817
5099.3627302929628511023859861;301947
5088.8944511459589867310012063;301571
5102.6217929369151826139450649;301804
5088.0244417622208811104405552;301763
5074.443140794223826714801444;300778
5083.2068757539203860072376357;301604
5083.3145185632357380018110474;301802
5087.5885904014488379112586779;301839
5099.2488687782805429864253394;301607
5095.7693699125716008441362677;301486
5100.0234798314268512944009633;300987
5121.0316646562123039806996381;301601
5078.7148449262270400481782596;300955
5086.5192655027092113184828417;301085
5079.4234125789948841408365934;300915
5082.9286144578313253012048193;301211
5115.027450980392156862745098;301608
5149.7126888217522658610271903;302086
5141.2740428097678625263792584;301439
5129.442568586071751582755502;301531
5096.4135338345864661654135338;300631
5127.3622141997593261131167268;300846
5109.763680096211665664461816;300602
5107.9307228915662650602409639;301179
5103.1101745936183022275737508;300986
5122.6287947099489029155395251;300583
5139.9717717717717717717717718;300282
5172.0120663650075414781297134;301632
5141.5595058752636336245857186;301224
5162.9834287435974691172039771;301300
5170.9412296564195298372513562;301324
5151.9792168674698795180722892;301230
5159.4172444980403979499547784;301449
5164.7417118746232670283303195;301380
5161.1137868753762793497892836;301019
5138.7427710843373493975903614;301165
5128.0246987951807228915662651;301181
5152.4018072289156626506024096;301205
5138.9006622516556291390728477;301017
5169.7930722891566265060240964;301105
5156.5660945498343872327612165;301124
5135.5962059620596205962059621;301104
5145.4710843373493975903614458;301222
5158.8364457831325301204819277;301118
